Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Pet control accessory features (product.metafields.shopify.pet-control-accessory-features),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
diamond-handle-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01226.jpg?v=1754975267,11,"",,,,,,,,,,,,
lace-collar-with-leash,Lace Collar with Leash,"<p>Metal chain approximately 55cm long</p>
<p>Neck collar length x width: 44cm x 5cm<br>Adjustable range approximately 34-54cm<br>Net weight approximately 170g<br>Handle length approximately 22cm</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,170.0,shopify,7,continue,manual,98.00,189.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8283853171_340828440.jpg?v=1754217486,1,"",false,,,shopify--accessory-size-pzjx1a8s,shopify--color-pattern-dgy1dvxa,shopify--material-dek7lzif; fabric,shopify--pet-control-accessory-features-uzffcfib,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8283853171_340828440.jpg?v=1754217486,kg,,,active
lace-collar-with-leash,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8267004270_340828440.jpg?v=1754974048,2,"",,,,,,,,,,,,
lace-collar-with-leash,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8266944911_340828440.jpg?v=1754974048,3,"",,,,,,,,,,,,
lace-collar-with-leash,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8295884154_340828440.jpg?v=1754974048,4,"",,,,,,,,,,,,
lace-collar-with-leash,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8266965576_340828440.jpg?v=1754974048,5,"",,,,,,,,,,,,
lace-collar-with-leash,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8266959595_340828440.jpg?v=1754974048,6,"",,,,,,,,,,,,
leather-4-piece-set,Leather 4-piece set - Red,"<p><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;"">手铐腿环/腰铐/交叉捆绑</span></span></p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-h9tm2ste,product.metafields.shopify.color-pattern,,,,,,,'100,600.0,shopify,5,continue,manual,250.00,315.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/WechatIMG6636.jpg?v=1754221086,1,"",false,,,,shopify--color-pattern-h9tm2ste,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/WechatIMG6636.jpg?v=1754221086,kg,,,active
leather-4-piece-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01157_89a2fa23-f477-49bf-a565-fea62e952f65.jpg?v=1755677803,2,"",,,,,,,,,,,,
leather-4-piece-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01153_781fef73-0aae-47df-ae0b-93cc5b479009.jpg?v=1755677803,3,"",,,,,,,,,,,,
leather-4-piece-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01156.jpg?v=1755677803,4,"",,,,,,,,,,,,
leather-4-piece-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/DSC01151__2.jpg?v=1755677803,5,"",,,,,,,,,,,,
k9-sleeve,Suede fiberfill restraint dog kennel,"<p>Discover a seductive blend of comfort and control with this suede fiberfill restraint dog kennel. Crafted from soft, luxurious suede and padded with plush fiberfill, it offers a sensuous touch while securely restraining. Perfect for those who crave an alluring yet comfortable experience, this kennel balances restraint with softness to heighten anticipation and pleasure. Elevate your intimate moments with elegance and restraint wrapped in irresistible texture.</p>",我的商店,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-oznpahsa,product.metafields.shopify.color-pattern,,,,,,,'99,3150.0,shopify,6,continue,manual,450.00,500.00,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01CLhNzv2GnX3Tp8SdY__937849060-0-cib.jpg?v=1754212615,1,"",false,,,,shopify--color-pattern-oznpahsa,flannel,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01vRdM2B2GnX3Q3F0m7__937849060-0-cib.jpg?v=1754211979,kg,,45.00,active
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01AZNMeb2GnX3TpACjV__937849060-0-cib.jpg?v=1754975801,2,"",,,,,,,,,,,,
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01uJPupT2GnX3HDCg4B__937849060-0-cib.jpg?v=1754975801,3,"",,,,,,,,,,,,
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN013oD0s62GnX3TpAXYN__937849060-0-cib.jpg?v=1754975801,4,"",,,,,,,,,,,,
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01cZgVvE2GnX3VMeODc__937849060-0-cib.jpg?v=1754975801,5,"",,,,,,,,,,,,
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01qbmxz32GnX3SrJY3L__937849060-0-cib_d8a82dbb-ecb4-40fa-9fc7-b3f0ed879bf7.jpg?v=1754975801,6,"",,,,,,,,,,,,
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01tDHiym2GnX3TpAo9J__937849060-0-cib.jpg?v=1754975801,7,"",,,,,,,,,,,,
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/WX20250803-164547_2x_b386ef8a-6aa2-4d09-9054-d7b163892930.png?v=1754975801,8,"",,,,,,,,,,,,
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN011jCrwd2GnX3QYnVwA__937849060-0-cib.jpg?v=1754975801,9,"",,,,,,,,,,,,
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01Jfrbnx2GnX3Nv3ybq__937849060-0-cib.jpg?v=1754975801,10,"",,,,,,,,,,,,
k9-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01vRdM2B2GnX3Q3F0m7__937849060-0-cib.jpg?v=1754211979,11,"",,,,,,,,,,,,
